/Users/pvb/Dropbox/Oceanografia/Proyectos/Raprocan/2018_Raprocan1804/CTD/Mat/
gamma
3
1110 914 27.975
914 913 27.975
913 912 27.975
912 911 27.975
911 910 27.975
910 909 27.975
909 908 27.975
908 907 27.975
907 906 27.975
906 905 27.975
905 904 27.975
904 903 27.975
903 902 27.975
902 901 27.975

